country,founded,id,industry,linkedin_url,locality,name,region,size,website
egypt,2022,egypt_1208,construction,linkedin.com/company/egypt-co-1208,port said,Egyptian Company 1208,cairo governorate,201-500,company1208.eg
egypt,1994,egypt_1209,tourism,linkedin.com/company/egypt-co-1209,port said,Egyptian Company 1209,luxor governorate,1-10,company1209.eg
egypt,1993,egypt_1210,textiles,linkedin.com/company/egypt-co-1210,alexandria,Egyptian Company 1210,alexandria governorate,11-50,company1210.eg
egypt,1991,egypt_1211,electronics,linkedin.com/company/egypt-co-1211,cairo,Egyptian Company 1211,port said governorate,1-10,company1211.eg
egypt,2001,egypt_1212,it services,linkedin.com/company/egypt-co-1212,luxor,Egyptian Company 1212,cairo governorate,51-200,company1212.eg
egypt,2002,egypt_1213,textiles,linkedin.com/company/egypt-co-1213,luxor,Egyptian Company 1213,port said governorate,11-50,company1213.eg
egypt,2015,egypt_1214,textiles,linkedin.com/company/egypt-co-1214,cairo,Egyptian Company 1214,cairo governorate,201-500,company1214.eg
egypt,2007,egypt_1215,construction,linkedin.com/company/egypt-co-1215,alexandria,Egyptian Company 1215,cairo governorate,11-50,company1215.eg
egypt,2015,egypt_1216,electronics,linkedin.com/company/egypt-co-1216,cairo,Egyptian Company 1216,luxor governorate,11-50,company1216.eg
egypt,1993,egypt_1217,electronics,linkedin.com/company/egypt-co-1217,giza,Egyptian Company 1217,giza governorate,11-50,company1217.eg
egypt,2000,egypt_1218,electronics,linkedin.com/company/egypt-co-1218,alexandria,Egyptian Company 1218,alexandria governorate,201-500,company1218.eg
egypt,2020,egypt_1219,it services,linkedin.com/company/egypt-co-1219,alexandria,Egyptian Company 1219,port said governorate,1-10,company1219.eg
egypt,1991,egypt_1220,electronics,linkedin.com/company/egypt-co-1220,port said,Egyptian Company 1220,alexandria governorate,1-10,company1220.eg
egypt,2014,egypt_1221,tourism,linkedin.com/company/egypt-co-1221,cairo,Egyptian Company 1221,alexandria governorate,201-500,company1221.eg
egypt,2010,egypt_1222,textiles,linkedin.com/company/egypt-co-1222,giza,Egyptian Company 1222,port said governorate,51-200,company1222.eg
egypt,1995,egypt_1223,electronics,linkedin.com/company/egypt-co-1223,cairo,Egyptian Company 1223,cairo governorate,11-50,company1223.eg
egypt,2015,egypt_1224,it services,linkedin.com/company/egypt-co-1224,luxor,Egyptian Company 1224,port said governorate,11-50,company1224.eg
egypt,1999,egypt_1225,electronics,linkedin.com/company/egypt-co-1225,giza,Egyptian Company 1225,cairo governorate,1-10,company1225.eg
egypt,1991,egypt_1226,textiles,linkedin.com/company/egypt-co-1226,alexandria,Egyptian Company 1226,alexandria governorate,1-10,company1226.eg
egypt,2020,egypt_1227,agriculture,linkedin.com/company/egypt-co-1227,luxor,Egyptian Company 1227,cairo governorate,1-10,company1227.eg
egypt,1993,egypt_1228,it services,linkedin.com/company/egypt-co-1228,port said,Egyptian Company 1228,giza governorate,51-200,company1228.eg
egypt,2007,egypt_1229,textiles,linkedin.com/company/egypt-co-1229,luxor,Egyptian Company 1229,port said governorate,51-200,company1229.eg
egypt,2000,egypt_1230,electronics,linkedin.com/company/egypt-co-1230,giza,Egyptian Company 1230,cairo governorate,1-10,company1230.eg
egypt,2018,egypt_1231,textiles,linkedin.com/company/egypt-co-1231,port said,Egyptian Company 1231,port said governorate,201-500,company1231.eg
egypt,2005,egypt_1232,tourism,linkedin.com/company/egypt-co-1232,cairo,Egyptian Company 1232,port said governorate,11-50,company1232.eg
egypt,1991,egypt_1233,it services,linkedin.com/company/egypt-co-1233,cairo,Egyptian Company 1233,giza governorate,11-50,company1233.eg
egypt,1990,egypt_1234,it services,linkedin.com/company/egypt-co-1234,luxor,Egyptian Company 1234,luxor governorate,1-10,company1234.eg
egypt,2001,egypt_1235,construction,linkedin.com/company/egypt-co-1235,alexandria,Egyptian Company 1235,alexandria governorate,201-500,company1235.eg
egypt,2010,egypt_1236,textiles,linkedin.com/company/egypt-co-1236,alexandria,Egyptian Company 1236,port said governorate,51-200,company1236.eg
egypt,2009,egypt_1237,it services,linkedin.com/company/egypt-co-1237,alexandria,Egyptian Company 1237,giza governorate,201-500,company1237.eg
egypt,1991,egypt_1238,textiles,linkedin.com/company/egypt-co-1238,alexandria,Egyptian Company 1238,giza governorate,201-500,company1238.eg
egypt,1995,egypt_1239,tourism,linkedin.com/company/egypt-co-1239,giza,Egyptian Company 1239,port said governorate,201-500,company1239.eg
egypt,1999,egypt_1240,construction,linkedin.com/company/egypt-co-1240,port said,Egyptian Company 1240,luxor governorate,1-10,company1240.eg
egypt,2013,egypt_1241,construction,linkedin.com/company/egypt-co-1241,alexandria,Egyptian Company 1241,port said governorate,1-10,company1241.eg
egypt,2016,egypt_1242,tourism,linkedin.com/company/egypt-co-1242,cairo,Egyptian Company 1242,luxor governorate,51-200,company1242.eg
egypt,1991,egypt_1243,agriculture,linkedin.com/company/egypt-co-1243,luxor,Egyptian Company 1243,port said governorate,1-10,company1243.eg
egypt,1993,egypt_1244,textiles,linkedin.com/company/egypt-co-1244,giza,Egyptian Company 1244,luxor governorate,201-500,company1244.eg
egypt,1995,egypt_1245,construction,linkedin.com/company/egypt-co-1245,luxor,Egyptian Company 1245,alexandria governorate,11-50,company1245.eg
egypt,1993,egypt_1246,electronics,linkedin.com/company/egypt-co-1246,luxor,Egyptian Company 1246,luxor governorate,51-200,company1246.eg
egypt,1994,egypt_1247,textiles,linkedin.com/company/egypt-co-1247,port said,Egyptian Company 1247,cairo governorate,201-500,company1247.eg
egypt,1997,egypt_1248,it services,linkedin.com/company/egypt-co-1248,giza,Egyptian Company 1248,port said governorate,201-500,company1248.eg
egypt,1993,egypt_1249,textiles,linkedin.com/company/egypt-co-1249,alexandria,Egyptian Company 1249,luxor governorate,1-10,company1249.eg
egypt,1998,egypt_1250,agriculture,linkedin.com/company/egypt-co-1250,cairo,Egyptian Company 1250,cairo governorate,11-50,company1250.eg
egypt,1992,egypt_1251,tourism,linkedin.com/company/egypt-co-1251,giza,Egyptian Company 1251,port said governorate,11-50,company1251.eg
egypt,2022,egypt_1252,it services,linkedin.com/company/egypt-co-1252,luxor,Egyptian Company 1252,alexandria governorate,51-200,company1252.eg
egypt,1996,egypt_1253,agriculture,linkedin.com/company/egypt-co-1253,cairo,Egyptian Company 1253,giza governorate,1-10,company1253.eg
egypt,2002,egypt_1254,textiles,linkedin.com/company/egypt-co-1254,port said,Egyptian Company 1254,cairo governorate,1-10,company1254.eg
egypt,2005,egypt_1255,it services,linkedin.com/company/egypt-co-1255,port said,Egyptian Company 1255,luxor governorate,11-50,company1255.eg
egypt,2009,egypt_1256,it services,linkedin.com/company/egypt-co-1256,giza,Egyptian Company 1256,giza governorate,201-500,company1256.eg
egypt,2007,egypt_1257,construction,linkedin.com/company/egypt-co-1257,alexandria,Egyptian Company 1257,cairo governorate,201-500,company1257.eg
egypt,2015,egypt_1258,tourism,linkedin.com/company/egypt-co-1258,luxor,Egyptian Company 1258,cairo governorate,51-200,company1258.eg
egypt,2013,egypt_1259,textiles,linkedin.com/company/egypt-co-1259,port said,Egyptian Company 1259,giza governorate,51-200,company1259.eg
egypt,2002,egypt_1260,tourism,linkedin.com/company/egypt-co-1260,cairo,Egyptian Company 1260,port said governorate,1-10,company1260.eg
egypt,2001,egypt_1261,tourism,linkedin.com/company/egypt-co-1261,giza,Egyptian Company 1261,luxor governorate,51-200,company1261.eg
egypt,1993,egypt_1262,construction,linkedin.com/company/egypt-co-1262,giza,Egyptian Company 1262,cairo governorate,201-500,company1262.eg
egypt,1992,egypt_1263,textiles,linkedin.com/company/egypt-co-1263,giza,Egyptian Company 1263,port said governorate,11-50,company1263.eg
egypt,2018,egypt_1264,tourism,linkedin.com/company/egypt-co-1264,cairo,Egyptian Company 1264,giza governorate,11-50,company1264.eg
egypt,2006,egypt_1265,textiles,linkedin.com/company/egypt-co-1265,alexandria,Egyptian Company 1265,cairo governorate,11-50,company1265.eg
egypt,1992,egypt_1266,construction,linkedin.com/company/egypt-co-1266,cairo,Egyptian Company 1266,giza governorate,201-500,company1266.eg
egypt,2010,egypt_1267,electronics,linkedin.com/company/egypt-co-1267,giza,Egyptian Company 1267,luxor governorate,1-10,company1267.eg
egypt,1998,egypt_1268,tourism,linkedin.com/company/egypt-co-1268,port said,Egyptian Company 1268,cairo governorate,51-200,company1268.eg
egypt,2007,egypt_1269,it services,linkedin.com/company/egypt-co-1269,port said,Egyptian Company 1269,giza governorate,1-10,company1269.eg
egypt,1999,egypt_1270,electronics,linkedin.com/company/egypt-co-1270,cairo,Egyptian Company 1270,cairo governorate,1-10,company1270.eg
egypt,2000,egypt_1271,electronics,linkedin.com/company/egypt-co-1271,cairo,Egyptian Company 1271,cairo governorate,11-50,company1271.eg
egypt,2007,egypt_1272,tourism,linkedin.com/company/egypt-co-1272,luxor,Egyptian Company 1272,luxor governorate,201-500,company1272.eg
egypt,2001,egypt_1273,construction,linkedin.com/company/egypt-co-1273,luxor,Egyptian Company 1273,giza governorate,201-500,company1273.eg
egypt,1999,egypt_1274,construction,linkedin.com/company/egypt-co-1274,alexandria,Egyptian Company 1274,alexandria governorate,51-200,company1274.eg
egypt,2008,egypt_1275,construction,linkedin.com/company/egypt-co-1275,port said,Egyptian Company 1275,alexandria governorate,201-500,company1275.eg
egypt,2001,egypt_1276,electronics,linkedin.com/company/egypt-co-1276,luxor,Egyptian Company 1276,luxor governorate,51-200,company1276.eg
egypt,2010,egypt_1277,textiles,linkedin.com/company/egypt-co-1277,giza,Egyptian Company 1277,alexandria governorate,11-50,company1277.eg
egypt,2021,egypt_1278,electronics,linkedin.com/company/egypt-co-1278,luxor,Egyptian Company 1278,alexandria governorate,1-10,company1278.eg
egypt,2019,egypt_1279,tourism,linkedin.com/company/egypt-co-1279,giza,Egyptian Company 1279,cairo governorate,11-50,company1279.eg
egypt,2004,egypt_1280,electronics,linkedin.com/company/egypt-co-1280,giza,Egyptian Company 1280,giza governorate,201-500,company1280.eg
egypt,1997,egypt_1281,it services,linkedin.com/company/egypt-co-1281,port said,Egyptian Company 1281,port said governorate,1-10,company1281.eg
egypt,2004,egypt_1282,textiles,linkedin.com/company/egypt-co-1282,port said,Egyptian Company 1282,cairo governorate,11-50,company1282.eg
egypt,2016,egypt_1283,construction,linkedin.com/company/egypt-co-1283,giza,Egyptian Company 1283,port said governorate,1-10,company1283.eg
egypt,1994,egypt_1284,electronics,linkedin.com/company/egypt-co-1284,luxor,Egyptian Company 1284,alexandria governorate,11-50,company1284.eg
egypt,1997,egypt_1285,textiles,linkedin.com/company/egypt-co-1285,luxor,Egyptian Company 1285,luxor governorate,1-10,company1285.eg
egypt,2010,egypt_1286,agriculture,linkedin.com/company/egypt-co-1286,luxor,Egyptian Company 1286,cairo governorate,11-50,company1286.eg
egypt,1995,egypt_1287,agriculture,linkedin.com/company/egypt-co-1287,alexandria,Egyptian Company 1287,alexandria governorate,51-200,company1287.eg
egypt,1999,egypt_1288,it services,linkedin.com/company/egypt-co-1288,giza,Egyptian Company 1288,cairo governorate,201-500,company1288.eg
egypt,1995,egypt_1289,tourism,linkedin.com/company/egypt-co-1289,luxor,Egyptian Company 1289,cairo governorate,201-500,company1289.eg
egypt,2020,egypt_1290,construction,linkedin.com/company/egypt-co-1290,alexandria,Egyptian Company 1290,port said governorate,201-500,company1290.eg
egypt,2000,egypt_1291,tourism,linkedin.com/company/egypt-co-1291,port said,Egyptian Company 1291,giza governorate,1-10,company1291.eg
egypt,1996,egypt_1292,tourism,linkedin.com/company/egypt-co-1292,port said,Egyptian Company 1292,port said governorate,51-200,company1292.eg
egypt,2018,egypt_1293,tourism,linkedin.com/company/egypt-co-1293,giza,Egyptian Company 1293,cairo governorate,1-10,company1293.eg
egypt,2011,egypt_1294,agriculture,linkedin.com/company/egypt-co-1294,alexandria,Egyptian Company 1294,luxor governorate,1-10,company1294.eg
egypt,2006,egypt_1295,it services,linkedin.com/company/egypt-co-1295,luxor,Egyptian Company 1295,giza governorate,1-10,company1295.eg
egypt,2016,egypt_1296,tourism,linkedin.com/company/egypt-co-1296,alexandria,Egyptian Company 1296,luxor governorate,51-200,company1296.eg
egypt,1999,egypt_1297,it services,linkedin.com/company/egypt-co-1297,luxor,Egyptian Company 1297,cairo governorate,1-10,company1297.eg
egypt,1992,egypt_1298,textiles,linkedin.com/company/egypt-co-1298,cairo,Egyptian Company 1298,port said governorate,11-50,company1298.eg
egypt,2009,egypt_1299,electronics,linkedin.com/company/egypt-co-1299,port said,Egyptian Company 1299,cairo governorate,51-200,company1299.eg
egypt,2006,egypt_1300,tourism,linkedin.com/company/egypt-co-1300,giza,Egyptian Company 1300,giza governorate,1-10,company1300.eg
egypt,2011,egypt_1301,tourism,linkedin.com/company/egypt-co-1301,giza,Egyptian Company 1301,cairo governorate,51-200,company1301.eg
egypt,2001,egypt_1302,tourism,linkedin.com/company/egypt-co-1302,cairo,Egyptian Company 1302,alexandria governorate,51-200,company1302.eg
egypt,1997,egypt_1303,construction,linkedin.com/company/egypt-co-1303,port said,Egyptian Company 1303,alexandria governorate,201-500,company1303.eg
egypt,1999,egypt_1304,agriculture,linkedin.com/company/egypt-co-1304,luxor,Egyptian Company 1304,luxor governorate,51-200,company1304.eg
egypt,1997,egypt_1305,textiles,linkedin.com/company/egypt-co-1305,port said,Egyptian Company 1305,luxor governorate,51-200,company1305.eg
egypt,2019,egypt_1306,agriculture,linkedin.com/company/egypt-co-1306,alexandria,Egyptian Company 1306,alexandria governorate,1-10,company1306.eg
egypt,2008,egypt_1307,electronics,linkedin.com/company/egypt-co-1307,port said,Egyptian Company 1307,cairo governorate,51-200,company1307.eg
egypt,1990,egypt_1308,it services,linkedin.com/company/egypt-co-1308,cairo,Egyptian Company 1308,giza governorate,1-10,company1308.eg
egypt,1996,egypt_1309,tourism,linkedin.com/company/egypt-co-1309,luxor,Egyptian Company 1309,luxor governorate,51-200,company1309.eg
egypt,2003,egypt_1310,textiles,linkedin.com/company/egypt-co-1310,cairo,Egyptian Company 1310,cairo governorate,1-10,company1310.eg
egypt,2003,egypt_1311,electronics,linkedin.com/company/egypt-co-1311,alexandria,Egyptian Company 1311,luxor governorate,51-200,company1311.eg
egypt,1995,egypt_1312,tourism,linkedin.com/company/egypt-co-1312,giza,Egyptian Company 1312,port said governorate,1-10,company1312.eg
egypt,1990,egypt_1313,construction,linkedin.com/company/egypt-co-1313,giza,Egyptian Company 1313,cairo governorate,11-50,company1313.eg
egypt,2003,egypt_1314,it services,linkedin.com/company/egypt-co-1314,alexandria,Egyptian Company 1314,alexandria governorate,201-500,company1314.eg
egypt,2018,egypt_1315,textiles,linkedin.com/company/egypt-co-1315,port said,Egyptian Company 1315,alexandria governorate,11-50,company1315.eg
egypt,2016,egypt_1316,electronics,linkedin.com/company/egypt-co-1316,luxor,Egyptian Company 1316,luxor governorate,201-500,company1316.eg
egypt,2001,egypt_1317,tourism,linkedin.com/company/egypt-co-1317,luxor,Egyptian Company 1317,giza governorate,51-200,company1317.eg
egypt,2007,egypt_1318,agriculture,linkedin.com/company/egypt-co-1318,alexandria,Egyptian Company 1318,giza governorate,51-200,company1318.eg
egypt,1990,egypt_1319,agriculture,linkedin.com/company/egypt-co-1319,alexandria,Egyptian Company 1319,cairo governorate,11-50,company1319.eg
egypt,2013,egypt_1320,agriculture,linkedin.com/company/egypt-co-1320,luxor,Egyptian Company 1320,luxor governorate,11-50,company1320.eg
egypt,1992,egypt_1321,construction,linkedin.com/company/egypt-co-1321,luxor,Egyptian Company 1321,port said governorate,51-200,company1321.eg
egypt,2012,egypt_1322,tourism,linkedin.com/company/egypt-co-1322,alexandria,Egyptian Company 1322,alexandria governorate,51-200,company1322.eg
egypt,2009,egypt_1323,agriculture,linkedin.com/company/egypt-co-1323,cairo,Egyptian Company 1323,cairo governorate,11-50,company1323.eg
egypt,2007,egypt_1324,electronics,linkedin.com/company/egypt-co-1324,alexandria,Egyptian Company 1324,alexandria governorate,1-10,company1324.eg
egypt,2008,egypt_1325,textiles,linkedin.com/company/egypt-co-1325,luxor,Egyptian Company 1325,alexandria governorate,51-200,company1325.eg
egypt,2003,egypt_1326,electronics,linkedin.com/company/egypt-co-1326,luxor,Egyptian Company 1326,alexandria governorate,201-500,company1326.eg
egypt,2013,egypt_1327,agriculture,linkedin.com/company/egypt-co-1327,port said,Egyptian Company 1327,giza governorate,51-200,company1327.eg
egypt,2000,egypt_1328,agriculture,linkedin.com/company/egypt-co-1328,luxor,Egyptian Company 1328,luxor governorate,51-200,company1328.eg
