UserID,Age,City,Occupation,PrimaryInterests,BudgetRange,PreferredSupplierType,JoinedDate,IsActive
user_1278,36-45,Port Said,Engineer,"Transportation & Logistics,Construction & Real Estate,Tourism & Hospitality,Manufacturing",100K-500K EGP,Any Size,2025-06-16,False
user_1279,18-25,Aswan,Other,"Tourism & Hospitality,Technology,Healthcare & Pharmaceuticals,Financial Services",100K-500K EGP,Small Businesses,2025-06-16,True
user_1280,26-35,Cairo,Sales,"Financial Services,Healthcare & Pharmaceuticals",500K+ EGP,Large Corporations,2025-06-16,False
user_1281,56+,Suez,Engineer,"Healthcare & Pharmaceuticals,Financial Services,Transportation & Logistics",<10K EGP,Small Businesses,2025-06-16,False
user_1282,56+,Mansoura,Marketing,"Technology,Education",50K-100K EGP,Small Businesses,2025-06-16,False
user_1283,46-55,Port Said,Business Owner,"Transportation & Logistics,Manufacturing,Retail & Commerce",100K-500K EGP,Any Size,2025-06-16,True
user_1284,46-55,Tanta,Business Owner,"Manufacturing,Financial Services,Tourism & Hospitality,Energy & Utilities",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1285,36-45,Ismailia,Other,"Technology,Retail & Commerce,Healthcare & Pharmaceuticals,Textiles & Garments",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1286,36-45,Port Said,Entrepreneur,"Healthcare & Pharmaceuticals,Education,Energy & Utilities,Financial Services",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1287,46-55,Suez,Teacher,"Manufacturing,Healthcare & Pharmaceuticals,Agriculture & Food,Financial Services",100K-500K EGP,Small Businesses,2025-06-16,True
user_1288,56+,Suez,Entrepreneur,"Technology,Education",50K-100K EGP,Small Businesses,2025-06-16,False
user_1289,36-45,Aswan,Engineer,"Transportation & Logistics,Technology,Manufacturing",10K-50K EGP,Small Businesses,2025-06-16,True
user_1290,26-35,Zagazig,Manager,"Healthcare & Pharmaceuticals,Education,Construction & Real Estate,Transportation & Logistics",500K+ EGP,Large Corporations,2025-06-16,True
user_1291,36-45,Luxor,Business Owner,"Transportation & Logistics,Tourism & Hospitality,Retail & Commerce,Agriculture & Food",10K-50K EGP,Any Size,2025-06-16,True
user_1292,46-55,Zagazig,Doctor,"Tourism & Hospitality,Agriculture & Food",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1293,36-45,Zagazig,Business Owner,"Construction & Real Estate,Education,Retail & Commerce",500K+ EGP,Large Corporations,2025-06-16,True
user_1294,26-35,Cairo,Business Owner,"Healthcare & Pharmaceuticals,Education",10K-50K EGP,Large Corporations,2025-06-16,False
user_1295,36-45,Port Said,Marketing,"Energy & Utilities,Technology,Agriculture & Food,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1296,56+,Alexandria,Sales,"Energy & Utilities,Textiles & Garments,Agriculture & Food,Financial Services",<10K EGP,Large Corporations,2025-06-16,True
user_1297,56+,Damanhur,Other,"Textiles & Garments,Manufacturing",50K-100K EGP,Any Size,2025-06-16,True
user_1298,18-25,Aswan,Other,"Retail & Commerce,Construction & Real Estate,Agriculture & Food,Manufacturing",<10K EGP,Small Businesses,2025-06-16,True
user_1299,18-25,Tanta,Business Owner,"Construction & Real Estate,Financial Services,Manufacturing",100K-500K EGP,Large Corporations,2025-06-16,True
user_1300,26-35,Zagazig,Teacher,"Manufacturing,Tourism & Hospitality,Agriculture & Food,Transportation & Logistics",50K-100K EGP,Small Businesses,2025-06-16,False
user_1301,46-55,Mansoura,Business Owner,"Manufacturing,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,True
user_1302,26-35,Suez,Student,"Education,Textiles & Garments,Tourism & Hospitality",10K-50K EGP,Small Businesses,2025-06-16,True
user_1303,46-55,Ismailia,Engineer,"Healthcare & Pharmaceuticals,Technology,Construction & Real Estate",100K-500K EGP,Large Corporations,2025-06-16,True
user_1304,46-55,Port Said,Entrepreneur,"Healthcare & Pharmaceuticals,Manufacturing,Education,Transportation & Logistics",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1305,36-45,Aswan,Sales,"Education,Retail & Commerce,Transportation & Logistics",50K-100K EGP,Any Size,2025-06-16,False
user_1306,56+,Luxor,Doctor,"Construction & Real Estate,Retail & Commerce,Textiles & Garments",100K-500K EGP,Large Corporations,2025-06-16,True
user_1307,26-35,Port Said,Sales,"Transportation & Logistics,Tourism & Hospitality,Education,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,True
user_1308,46-55,Giza,Sales,"Manufacturing,Construction & Real Estate",10K-50K EGP,Any Size,2025-06-16,True
user_1309,56+,Zagazig,Student,"Technology,Education,Retail & Commerce",10K-50K EGP,Small Businesses,2025-06-16,True
user_1310,36-45,Suez,Student,"Energy & Utilities,Textiles & Garments,Transportation & Logistics",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1311,18-25,Damanhur,Engineer,"Agriculture & Food,Tourism & Hospitality",500K+ EGP,Large Corporations,2025-06-16,True
user_1312,46-55,Ismailia,Business Owner,"Energy & Utilities,Education,Tourism & Hospitality",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1313,18-25,Suez,Marketing,"Textiles & Garments,Transportation & Logistics",500K+ EGP,Large Corporations,2025-06-16,True
user_1314,18-25,Tanta,Manager,"Tourism & Hospitality,Healthcare & Pharmaceuticals,Manufacturing,Education",100K-500K EGP,Any Size,2025-06-16,True
user_1315,26-35,Suez,Marketing,"Transportation & Logistics,Healthcare & Pharmaceuticals,Energy & Utilities,Technology",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1316,46-55,Damanhur,Manager,"Textiles & Garments,Technology,Manufacturing",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1317,36-45,Zagazig,Other,"Construction & Real Estate,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1318,46-55,Damanhur,Doctor,"Textiles & Garments,Technology,Energy & Utilities",100K-500K EGP,Any Size,2025-06-16,True
user_1319,18-25,Cairo,Entrepreneur,"Tourism & Hospitality,Energy & Utilities,Financial Services",<10K EGP,Medium Enterprises,2025-06-16,False
user_1320,56+,Damanhur,Marketing,"Construction & Real Estate,Textiles & Garments,Tourism & Hospitality,Retail & Commerce",500K+ EGP,Any Size,2025-06-16,True
user_1321,56+,Aswan,Manager,"Financial Services,Manufacturing,Retail & Commerce,Technology",10K-50K EGP,Small Businesses,2025-06-16,True
user_1322,36-45,Ismailia,Student,"Construction & Real Estate,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,True
user_1323,26-35,Suez,Teacher,"Education,Textiles & Garments",<10K EGP,Medium Enterprises,2025-06-16,True
user_1324,56+,Ismailia,Student,"Textiles & Garments,Technology",500K+ EGP,Small Businesses,2025-06-16,True
user_1325,46-55,Alexandria,Engineer,"Construction & Real Estate,Manufacturing",<10K EGP,Large Corporations,2025-06-16,False
user_1326,36-45,Cairo,Manager,"Energy & Utilities,Financial Services,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,False
user_1327,26-35,Luxor,Engineer,"Healthcare & Pharmaceuticals,Technology,Construction & Real Estate,Transportation & Logistics",<10K EGP,Small Businesses,2025-06-16,False
user_1328,36-45,Giza,Manager,"Transportation & Logistics,Textiles & Garments,Technology,Manufacturing",500K+ EGP,Any Size,2025-06-16,True
user_1329,46-55,Aswan,Doctor,"Manufacturing,Healthcare & Pharmaceuticals",50K-100K EGP,Large Corporations,2025-06-16,True
user_1330,36-45,Zagazig,Doctor,"Transportation & Logistics,Technology",100K-500K EGP,Small Businesses,2025-06-16,False
user_1331,56+,Luxor,Marketing,"Technology,Construction & Real Estate,Financial Services",500K+ EGP,Small Businesses,2025-06-16,True
user_1332,36-45,Damanhur,Marketing,"Agriculture & Food,Energy & Utilities,Manufacturing,Tourism & Hospitality",10K-50K EGP,Small Businesses,2025-06-16,True
user_1333,26-35,Suez,Student,"Manufacturing,Agriculture & Food,Construction & Real Estate",50K-100K EGP,Small Businesses,2025-06-16,True
user_1334,36-45,Suez,Teacher,"Energy & Utilities,Technology,Healthcare & Pharmaceuticals",500K+ EGP,Large Corporations,2025-06-16,True
user_1335,26-35,Luxor,Doctor,"Retail & Commerce,Construction & Real Estate,Agriculture & Food",500K+ EGP,Medium Enterprises,2025-06-16,True
user_1336,46-55,Zagazig,Engineer,"Financial Services,Healthcare & Pharmaceuticals",<10K EGP,Large Corporations,2025-06-16,True
user_1337,46-55,Mansoura,Doctor,"Transportation & Logistics,Retail & Commerce,Education,Construction & Real Estate",<10K EGP,Medium Enterprises,2025-06-16,True
user_1338,18-25,Zagazig,Engineer,"Retail & Commerce,Agriculture & Food,Textiles & Garments",<10K EGP,Any Size,2025-06-16,True
user_1339,46-55,Luxor,Entrepreneur,"Energy & Utilities,Textiles & Garments",<10K EGP,Large Corporations,2025-06-16,True
user_1340,36-45,Tanta,Marketing,"Education,Financial Services,Manufacturing,Energy & Utilities",100K-500K EGP,Large Corporations,2025-06-16,True
user_1341,18-25,Cairo,Engineer,"Energy & Utilities,Tourism & Hospitality,Technology",<10K EGP,Medium Enterprises,2025-06-16,True
user_1342,18-25,Alexandria,Engineer,"Energy & Utilities,Construction & Real Estate,Financial Services",50K-100K EGP,Any Size,2025-06-16,True
user_1343,36-45,Alexandria,Sales,"Construction & Real Estate,Technology",500K+ EGP,Large Corporations,2025-06-16,True
user_1344,46-55,Luxor,Student,"Construction & Real Estate,Manufacturing,Transportation & Logistics,Education",10K-50K EGP,Large Corporations,2025-06-16,False
user_1345,46-55,Zagazig,Student,"Transportation & Logistics,Healthcare & Pharmaceuticals,Textiles & Garments",10K-50K EGP,Any Size,2025-06-16,False
user_1346,18-25,Mansoura,Teacher,"Energy & Utilities,Technology",<10K EGP,Large Corporations,2025-06-16,True
user_1347,56+,Ismailia,Teacher,"Financial Services,Manufacturing,Construction & Real Estate,Agriculture & Food",<10K EGP,Large Corporations,2025-06-16,False
user_1348,56+,Alexandria,Entrepreneur,"Construction & Real Estate,Energy & Utilities,Retail & Commerce,Technology",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1349,26-35,Mansoura,Other,"Agriculture & Food,Textiles & Garments,Manufacturing",10K-50K EGP,Small Businesses,2025-06-16,True
user_1350,26-35,Ismailia,Manager,"Textiles & Garments,Education",<10K EGP,Small Businesses,2025-06-16,False
user_1351,26-35,Aswan,Sales,"Textiles & Garments,Tourism & Hospitality",100K-500K EGP,Large Corporations,2025-06-16,False
user_1352,18-25,Mansoura,Manager,"Manufacturing,Transportation & Logistics",<10K EGP,Large Corporations,2025-06-16,True
user_1353,18-25,Damanhur,Sales,"Construction & Real Estate,Healthcare & Pharmaceuticals,Manufacturing,Energy & Utilities",10K-50K EGP,Any Size,2025-06-16,True
user_1354,26-35,Giza,Student,"Technology,Textiles & Garments,Manufacturing,Agriculture & Food",50K-100K EGP,Large Corporations,2025-06-16,True
user_1355,26-35,Tanta,Sales,"Agriculture & Food,Tourism & Hospitality,Manufacturing",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1356,46-55,Ismailia,Marketing,"Retail & Commerce,Tourism & Hospitality,Energy & Utilities",50K-100K EGP,Medium Enterprises,2025-06-16,False
user_1357,36-45,Tanta,Student,"Manufacturing,Retail & Commerce,Textiles & Garments",50K-100K EGP,Any Size,2025-06-16,True
user_1358,56+,Aswan,Engineer,"Manufacturing,Financial Services",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1359,18-25,Suez,Teacher,"Healthcare & Pharmaceuticals,Textiles & Garments,Education",500K+ EGP,Small Businesses,2025-06-16,False
user_1360,56+,Giza,Sales,"Textiles & Garments,Retail & Commerce,Technology,Construction & Real Estate",100K-500K EGP,Small Businesses,2025-06-16,True
user_1361,56+,Aswan,Sales,"Technology,Textiles & Garments",<10K EGP,Any Size,2025-06-16,True
user_1362,36-45,Alexandria,Other,"Agriculture & Food,Tourism & Hospitality,Financial Services",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1363,18-25,Ismailia,Student,"Retail & Commerce,Education",50K-100K EGP,Small Businesses,2025-06-16,True
user_1364,18-25,Suez,Marketing,"Retail & Commerce,Financial Services,Technology",100K-500K EGP,Small Businesses,2025-06-16,True
user_1365,26-35,Tanta,Marketing,"Education,Construction & Real Estate,Textiles & Garments,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1366,26-35,Aswan,Engineer,"Construction & Real Estate,Education,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,True
user_1367,56+,Cairo,Other,"Financial Services,Manufacturing",<10K EGP,Any Size,2025-06-16,True
user_1368,36-45,Aswan,Marketing,"Energy & Utilities,Financial Services,Agriculture & Food",500K+ EGP,Small Businesses,2025-06-16,True
user_1369,26-35,Cairo,Marketing,"Financial Services,Healthcare & Pharmaceuticals,Energy & Utilities",100K-500K EGP,Small Businesses,2025-06-16,False
user_1370,26-35,Port Said,Business Owner,"Technology,Textiles & Garments,Agriculture & Food,Tourism & Hospitality",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1371,56+,Port Said,Doctor,"Transportation & Logistics,Retail & Commerce,Healthcare & Pharmaceuticals",<10K EGP,Large Corporations,2025-06-16,True
user_1372,36-45,Zagazig,Manager,"Construction & Real Estate,Energy & Utilities,Transportation & Logistics,Financial Services",10K-50K EGP,Any Size,2025-06-16,True
user_1373,46-55,Mansoura,Student,"Manufacturing,Technology",10K-50K EGP,Large Corporations,2025-06-16,True
user_1374,56+,Alexandria,Business Owner,"Healthcare & Pharmaceuticals,Tourism & Hospitality",<10K EGP,Large Corporations,2025-06-16,True
user_1375,18-25,Giza,Marketing,"Construction & Real Estate,Healthcare & Pharmaceuticals,Retail & Commerce,Tourism & Hospitality",<10K EGP,Small Businesses,2025-06-16,True
user_1376,56+,Tanta,Marketing,"Tourism & Hospitality,Transportation & Logistics,Agriculture & Food,Technology",<10K EGP,Small Businesses,2025-06-16,True
user_1377,56+,Luxor,Manager,"Transportation & Logistics,Healthcare & Pharmaceuticals",100K-500K EGP,Medium Enterprises,2025-06-16,False
user_1378,36-45,Alexandria,Student,"Healthcare & Pharmaceuticals,Retail & Commerce,Education,Energy & Utilities",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1379,36-45,Tanta,Student,"Textiles & Garments,Tourism & Hospitality,Agriculture & Food,Technology",500K+ EGP,Medium Enterprises,2025-06-16,False
user_1380,56+,Zagazig,Doctor,"Agriculture & Food,Textiles & Garments",10K-50K EGP,Small Businesses,2025-06-16,False
user_1381,26-35,Alexandria,Manager,"Energy & Utilities,Textiles & Garments",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_1382,46-55,Ismailia,Manager,"Transportation & Logistics,Tourism & Hospitality",<10K EGP,Large Corporations,2025-06-16,True
user_1383,26-35,Damanhur,Business Owner,"Energy & Utilities,Healthcare & Pharmaceuticals",50K-100K EGP,Large Corporations,2025-06-16,True
user_1384,56+,Cairo,Student,"Transportation & Logistics,Energy & Utilities,Agriculture & Food",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1385,36-45,Tanta,Teacher,"Education,Manufacturing,Tourism & Hospitality,Transportation & Logistics",100K-500K EGP,Any Size,2025-06-16,True
user_1386,56+,Aswan,Manager,"Education,Energy & Utilities,Manufacturing,Transportation & Logistics",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1387,36-45,Ismailia,Teacher,"Manufacturing,Construction & Real Estate,Healthcare & Pharmaceuticals",10K-50K EGP,Large Corporations,2025-06-16,True
user_1388,26-35,Port Said,Sales,"Transportation & Logistics,Retail & Commerce,Textiles & Garments",<10K EGP,Any Size,2025-06-16,False
user_1389,46-55,Cairo,Sales,"Retail & Commerce,Construction & Real Estate,Healthcare & Pharmaceuticals,Textiles & Garments",500K+ EGP,Large Corporations,2025-06-16,True
user_1390,36-45,Suez,Teacher,"Manufacturing,Transportation & Logistics",10K-50K EGP,Any Size,2025-06-16,False
user_1391,36-45,Tanta,Manager,"Education,Technology",10K-50K EGP,Any Size,2025-06-16,True
user_1392,46-55,Mansoura,Manager,"Retail & Commerce,Manufacturing,Tourism & Hospitality",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1393,18-25,Port Said,Sales,"Construction & Real Estate,Tourism & Hospitality",100K-500K EGP,Any Size,2025-06-16,True
user_1394,36-45,Cairo,Engineer,"Healthcare & Pharmaceuticals,Agriculture & Food",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1395,46-55,Zagazig,Student,"Education,Technology,Retail & Commerce,Financial Services",50K-100K EGP,Small Businesses,2025-06-16,False
user_1396,36-45,Aswan,Teacher,"Technology,Agriculture & Food",50K-100K EGP,Large Corporations,2025-06-16,True
user_1397,26-35,Aswan,Manager,"Agriculture & Food,Transportation & Logistics,Construction & Real Estate",10K-50K EGP,Medium Enterprises,2025-06-16,False
user_1398,46-55,Tanta,Marketing,"Healthcare & Pharmaceuticals,Construction & Real Estate,Retail & Commerce,Technology",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_1399,36-45,Giza,Marketing,"Technology,Tourism & Hospitality",500K+ EGP,Any Size,2025-06-16,True
user_1400,26-35,Zagazig,Entrepreneur,"Textiles & Garments,Retail & Commerce",<10K EGP,Any Size,2025-06-16,False
user_1401,46-55,Cairo,Manager,"Education,Retail & Commerce",50K-100K EGP,Small Businesses,2025-06-16,True
user_1402,56+,Suez,Teacher,"Healthcare & Pharmaceuticals,Education,Retail & Commerce",500K+ EGP,Any Size,2025-06-16,True
user_1403,36-45,Giza,Engineer,"Manufacturing,Technology,Agriculture & Food",50K-100K EGP,Small Businesses,2025-06-16,True
user_1404,56+,Port Said,Student,"Education,Agriculture & Food",500K+ EGP,Any Size,2025-06-16,True
user_1405,46-55,Cairo,Business Owner,"Retail & Commerce,Education",<10K EGP,Large Corporations,2025-06-16,False
user_1406,18-25,Damanhur,Engineer,"Education,Transportation & Logistics,Tourism & Hospitality",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_1407,56+,Tanta,Doctor,"Agriculture & Food,Education",100K-500K EGP,Small Businesses,2025-06-16,False
user_1408,46-55,Mansoura,Marketing,"Financial Services,Manufacturing",100K-500K EGP,Large Corporations,2025-06-16,True
user_1409,36-45,Luxor,Other,"Tourism & Hospitality,Education,Agriculture & Food",50K-100K EGP,Small Businesses,2025-06-16,True
user_1410,46-55,Ismailia,Student,"Technology,Agriculture & Food,Textiles & Garments,Manufacturing",50K-100K EGP,Small Businesses,2025-06-16,True
